id,name,lat,lng,price €,bedrooms,beds,person capacity,room type,property type,reviews,star rating,user_id,user reviewed count,picture count,neighborhood,city,house rules,summary,description,space,transit
4386276,Great apartement near the Amstel,52.35253898661191,4.911827641246378,125,1,1,2,Entire home/apt,Apartment,2,,20294905,3,15,Oosterparkbuurt,Amsterdam,Please respect the neighbours and threat the apartment as it is your own.,"Fantastic apartment with room for 2. The apartment is about 60m2 and has a cosy bedroom, a spaceful living and kitchen, a bathroom with shower/tub and terrific parc view with balconyat the back. At the front of the apartment is a sunny morning balcon","Fantastic apartment with room for 2. The apartment is about 60m2 and has a cosy bedroom with a big 2p bed, a spacious living and kitchen, a bathroom with tub. At the front of the apartment is a french balcony covered by morning sun and the back of the apartment has a bigger parc-view balcony with afternoon sun and sunset. All needed equipment and more is available for you to use.

You enter the apartment in the Hall, which has the doors to bedroom, bathroom and living area. In the bedroom is a wonderful 2 p electric bed, the bathroom has a shower and a nice bathtub. In the living area is good equipped kitchen, 4p dining table and cosy seating area. Towels and sheets are provided.

During your stay in my apartment, I will  be on vacation. We will have contact in advance about your stay and to answer your first questions. You will receive the key via friend of mine or the neighbors who look after my apartment. During your stay you can call me at the number listed in my profile. and of course, you can always ask my neighbours.

The Weesperzijde area is one of the most beautiful areas of Amsterdam. Along the Amstel you can make nice walks and go jogging, there are coffee bars and terraces. The area owns amazing restaurants like Baut, Canvas, Trouw, Rijsel, clubs in the restaurants like in Canvas and in Trouw. It is a very lively area where you don't have to get bored.

The apartment is perfectly located in terms of getting away: Amstel railway station is 10 minutes walk away, where also trams and metros leave. Metro station Wibautstraat is at 3 min. walking distance. Exit route S112 to the high way is on 3 min drive.
You're located in East part of Amsterdam, near Oosterpark, restaurants and clubs on the Wibautstraat. On the bike are you within 5 min. in the Pijp and 10 min. in the heart of the city. Close to the vibe and in green area.","Fantastic apartment with room for 2. The apartment is about 60m2 and has a cosy bedroom with a big 2p bed, a spacious living and kitchen, a bathroom with tub. At the front of the apartment is a french balcony covered by morning sun and the back of the apartment has a bigger parc-view balcony with afternoon sun and sunset. All needed equipment and more is available for you to use.","The apartment is perfectly located in terms of getting away: Amstel railway station is 10 minutes walk away, where also trams and metros leave. Metro station Wibautstraat is at 3 min. walking distance. Exit route S112 to the high way is on 3 min drive.
You're located in East part of Amsterdam, near Oosterpark, restaurants and clubs on the Wibautstraat. On the bike are you within 5 min. in the Pijp and 10 min. in the heart of the city. Close to the vibe and in green area."
4341765,"Romantic stay, Amstel canal view :)",52.352833338051106,4.907929044840035,89,0,1,2,Entire home/apt,Apartment,22,4.5,22540576,25,40,De Pijp,Amsterdam,"Please act in a polite manor. Any damages to property and/or equipment will be reimbursed. Pets, smoking and candles are prohibited.","Situated in the Pijp, Amsterdam's 'Quartier Latin', this cosy romantic hideaway offers you an amazing Amstel canal view; buzzing Leidse, Rembrandt and Museumplein are around the corner. Also upcoming East has lots to discover, such as Brouwerij 't IJ","Situated in the Pijp, Amsterdam's 'Quartier Latin', this cosy romantic hideaway offers you an amazing Amstel canal view; buzzing Leidse, Rembrandt and Museumplein are around the corner. Also upcoming East has lots to discover, such as Brouwerij 't IJ

This warm, cosy, light apartment makes anybody feel  right at home instantly. 

With a beautiful view spanning the Amstel river, this stay will offer you all the peace and quiet you like. 

Yet being centrally located to all of Amsterdam's finest adventures, ranging from bars, dancings (Trouw, Canvas), to parks, musea and theathers.

All facilities are present, you have your own kitchen, living area, bedroom, and shower/bathroom facilities.

Full apartment, own kitchen, living area, bedroom, and shower/bathroom facilities. 

If you like we are more than happy to provide you some pointers, tips in the area and sightseeing in Amsterdam.

Amsterdam's great history is perfectly displayed alongside the beautiful river Amstel. Being close to all the city's mayor historical highlights and amusement areas at Leidse, Rembrandt, and Museumplein, this place is perfectly centered for a romantic, fun time together. More peaceful places are also closeby, such as the Oosterpark, and Amstelpark. Also famous 'Brouwerij 't IJ' is located around the corner, enabling you to get a taste of local Dutch brewed beer with locals, next to an authentic  Dutch windmill...

Various tram lines are closeby, as well as two subway stations (all lines pass here on to Centraal Station and back), and Amstel train station. Parking is not included.
Via train, you can commute to Central Station and take the subway (any line will do) towards Wibaut straat. It will be less than a 5 minute walk from there.","This warm, cosy, light apartment makes anybody feel  right at home instantly. 

With a beautiful view spanning the Amstel river, this stay will offer you all the peace and quiet you like. 

Yet being centrally located to all of Amsterdam's finest adventures, ranging from bars, dancings (Trouw, Canvas), to parks, musea and theathers.

All facilities are present, you have your own kitchen, living area, bedroom, and shower/bathroom facilities.","Various tram lines are closeby, as well as two subway stations (all lines pass here on to Centraal Station and back), and Amstel train station. Parking is not included.
Via train, you can commute to Central Station and take the subway (any line will do) towards Wibaut straat. It will be less than a 5 minute walk from there."
4439824,Charming & Centrally Located,52.35465769555906,4.9099818864606535,109,2,2,3,Entire home/apt,Apartment,17,4.5,23043145,19,17,Oosterparkbuurt,Amsterdam,"Please use my house as if it were your own. Please no smoking / pets / parties. I expect you to enjoy it, but respectfully and with appreciation.","Very centrally located with an Amstel river view in a quiet street, close to the famous area 'De Pijp' and many sites. Historic on the outside and completely renovated on the inside: my cosy apartment offers a great mixed style of 'modern antique'. ","Very centrally located with an Amstel river view in a quiet street, close to the famous area 'De Pijp' and many sites. Historic on the outside and completely renovated on the inside: my cosy apartment offers a great mixed style of 'modern antique'. 

Cosy, light and spacious apartment beautifully located at the river Amstel next to the famous 5 star Amstel Hotel. 

The house is very comfortable, historic on the outside (year: 1881) and completely renovated on the inside (year: 2014). You will find it to be perfect for 2 - 4 people: it offers two beds (one 'King size' and one 'Queen' size), a great living / dining area and a perfect location. Bikes can easily be rented only 50 meters away! You will not be disappointed with my apartment: it will you give the perfect time in Amsterdam.

Access is given to the whole apartment, which includes amongst others a great living room with a big couch to relax on, a classic dinner table, a whirlpool and a big SMART television with all the modern touches.  Of course, special tips / expert advice will be provided upon request.

You will have my apartment all to yourself. I will be there to give you the keys and make you acquainted, but then it is all yours as long you are staying here.

The neighbourhood is quiet, but very close to all the big sites, musea and fine restaurants / bars (5 minutes up to 12 minutes walk). Biking amongst the Amstel is just beautiful, which is 50 meters away. 

Public transport is very close by and possible by tram (150 meter), metro (100 meter) or taxi. It's only 2 metro stops (5 min) to the heart of the city. And this is very easy: it's just 30 minutes from the airport and instructions will be provided.

The rent includes use of: 
- Bed linnen, towels, toilet paper, 
- Free WIFI internet connection 
- SMART TV (Digital) including NETFLIX and over 100 channels

Please don't be afraid to ask everything you want. I love helping people from other cultures and as a former employee of the United Nations, I truly wish to bridge any cultural gaps by helping you in the best way I can.","Cosy, light and spacious apartment beautifully located at the river Amstel next to the famous 5 star Amstel Hotel. 

The house is very comfortable, historic on the outside (year: 1881) and completely renovated on the inside (year: 2014). You will find it to be perfect for 2 - 4 people: it offers two beds (one 'King size' and one 'Queen' size), a great living / dining area and a perfect location. Bikes can easily be rented only 50 meters away! You will not be disappointed with my apartment: it will you give the perfect time in Amsterdam.","Public transport is very close by and possible by tram (150 meter), metro (100 meter) or taxi. It's only 2 metro stops (5 min) to the heart of the city. And this is very easy: it's just 30 minutes from the airport and instructions will be provided."
4445818,Canal House on the Amstel River,52.3539451260752,4.907044917267759,61,2,2,3,Entire home/apt,Apartment,1,,540534,86,15,De Pijp,Amsterdam,,"Beautiful 19th century Dutch Canal house apartment on the Amstel river. It's a large maisonette 3 floor loft like apartment with an amazing 50m2 roof terrace overlooking the Amstel river.  

Located in the hip neighborhood of de Pijp. There are organic supermarkets and a variety of restaurants at your doorstep.","Beautiful 19th century Dutch Canal house apartment on the Amstel river. It's a large maisonette 3 floor loft like apartment with an amazing 50m2 roof terrace overlooking the Amstel river.  

Located in the hip neighborhood of de Pijp. There are organic supermarkets and a variety of restaurants at your doorstep.

It's a large maisonette 3  floor 220m2 apartment with 50m2 roof terrace situated on the Amsteldijk near the Ceintuurbaan in de Pijp. 2 bedrooms and 2 bathroom. 

The main floor (on the second floor, 120 m2 in total) has a guestroom with sofa bed and bathroom with shower. The bed is a very comfortable Ikea Ecktorp sofa bed. Also on the main floor is a large living room, dining room, eat in kitchen, 

The second bedroom is upstairs with a huge jacuzzi bathroom overlooking the Amstel river. The top floor has a laundry room and also has access to the 4th floor with kitchenette which also accesses the amazing 360 degree roof terrace with swing and bean bags.

My sweet easy cat will stay in the house and would love some loving care and attention. 

This home is most comfortable for 3 adults (there are long stairs to the top floor so not so safe for children)  Best for one couple and a friend.

There is a 5 day minimum for booking. 20% Discount for 7 days or longer.

This home is most suitable for couples and people who will respect and treat my home with care.

De Pijp is a popular hip neighborhood in Amsterdam with numerous great restaurants and biological supermarkets (there are 3 around the corner.. Marqt, Landmarkt and Ekoplaza ) and the famous daily outdoor Albert Cuyp market.

Tram 4 and 3 or 5 minutes from the house. ","It's a large maisonette 3  floor 220m2 apartment with 50m2 roof terrace situated on the Amsteldijk near the Ceintuurbaan in de Pijp. 2 bedrooms and 2 bathroom. 

The main floor (on the second floor, 120 m2 in total) has a guestroom with sofa bed and bathroom with shower. The bed is a very comfortable Ikea Ecktorp sofa bed. Also on the main floor is a large living room, dining room, eat in kitchen, 

The second bedroom is upstairs with a huge jacuzzi bathroom overlooking the Amstel river. The top floor has a laundry room and also has access to the 4th floor with kitchenette which also accesses the amazing 360 degree roof terrace with swing and bean bags.

My sweet easy cat will stay in the house and would love some loving care and attention. 

This home is most comfortable for 3 adults (there are long stairs to the top floor so not so safe for children)  Best for one couple and a friend.

There is a 5 day minimum for booking. 20% Discount for 7 days or longer.

This home is most suitable for couples and people who will respect and treat my home with care.",Tram 4 and 3 or 5 minutes from the house. 
4501558,"Modern, spacious & creative apartm.",52.36322104837592,4.907931687018889,115,1,1,2,Entire home/apt,Apartment,3,4.5,5598500,6,12,,Amsterdam,,"A modern, spacious appartement in a renovated classic Amsterdam building! Delightfully light with design furniture, it lies in a quiet, car free street in the city center of Amsterdam. Just a few minutes walk from Waterloo, Rembrandt and Dam Square. ","A modern, spacious appartement in a renovated classic Amsterdam building! Delightfully light with design furniture, it lies in a quiet, car free street in the city center of Amsterdam. Just a few minutes walk from Waterloo, Rembrandt and Dam Square. 

The apartment measures 78 m2 on the third floor. It consists of two nice and light rooms: a bedroom on the quiet side of the house and the spacious living room with a central balcony. The apartment has a neat bathroom with shower and bath tub, and a separate toilet. A modern and complete kitchen to cook a four course dinner.

There are two bikes freely available for our guests. 

We welcome our guests, get them going in the apartment and in town. While we stay elsewhere, we're always available for questions during your stay. We know Amsterdam very well and we will be happy to advise you about nice places/hotspots to go in Amsterdam

There are many shops, bars and restaurants in the neighborhood. We'll be happy to show you our favorite spots! The Hermitage and Jewish museums, The national Opera House and the famous Waterloo and Rembrandt square are around the corner. 

The metro (undergrond/subway) is a four minute walk. It brings you to and from the two main train stations and - with one stopover - to the Airport. Buses and trams are near too. When you arrive by plane: take the train to RAI or Central Station and the metro will bring you to the Stop with the name Weesperplein. From there it will be 4 min walking distance.

We're going to travel abroad in February and this is the first time we're renting our house via airbnb. That's why we don't have any reviews yet. So if you have any questions or anything, please contact us and we'll be happy to answer.","The apartment measures 78 m2 on the third floor. It consists of two nice and light rooms: a bedroom on the quiet side of the house and the spacious living room with a central balcony. The apartment has a neat bathroom with shower and bath tub, and a separate toilet. A modern and complete kitchen to cook a four course dinner.",The metro (undergrond/subway) is a four minute walk. It brings you to and from the two main train stations and - with one stopover - to the Airport. Buses and trams are near too. When you arrive by plane: take the train to RAI or Central Station and the metro will bring you to the Stop with the name Weesperplein. From there it will be 4 min walking distance.
450767,Houseboat 'Saturnus' Amsterdam,52.37007373806571,4.901695876112567,240,2,3,4,Entire home/apt,Apartment,23,4.5,2238440,41,16,Nieuwmarkt en Lastage,Amsterdam,,,"Welcome to our houseboat named: “Saturnus”. This houseboat is located in front of the Rembrandt house in the old city centre of Amsterdam. This stunning location allows you to walk to almost every popular location in Amsterdam, while giving you the comfort and luxury of a hotel. Staying on a houseboat is a unique experience, it will allow you to see life from a different perspective: as an inhabitant of Amsterdam.

About houseboat Saturnus:
Length of the boat:31,75 meters
Width(URL HIDDEN) 5,25 meters
The boat is split up in two apartments of which one is inhabited by the owner, the other is for rent. 

Rental apartment:
Number of guests:Max. 4
Layout(URL HIDDEN) Two bedrooms, bathroom, hall, kitchen and living room.
Bedroom 1:One King-size bed
Bedroom 2:One King-size bed and one Queen-size bed.
Bathroom:Fully equipped bathroom, Whirlpool, Luxurious shower, Toilet and Sink. Hairdryer is also available.
Kitchen:        Fully equipped with a microwave/oven, Dishwasher, Sink, Refrigerator, toaster, boiler and coffee machine. Kitchen table with four chairs.
Living room:Comfortable couch and two comfortable chairs, Flat screen Television, digital international television, Music player.
Internet:        Yes, high speed wireless internet connection (120 MB/s).
Telephone:A telephone is available for local calls only. Easy to make reservations, book guided tours, taxi's etc. Incoming calls are also available.
During your stay the boat will be equipped with bed sheets, towels and cleaning materials.

Entrance:By walkway and stairs down into the ship.
Heating:        The complete boat is equipped with a modern floor heating system.
Smoking:It is strictly forbidden to smoke inside the ship, outside on the deck is no problem.
Pets:       No pets are allowed on the boat.
Parking advice:We have a closed parking garage available for you. Please call or e-mail us for more information on prices. ","Welcome to our houseboat named: “Saturnus”. This houseboat is located in front of the Rembrandt house in the old city centre of Amsterdam. This stunning location allows you to walk to almost every popular location in Amsterdam, while giving you the comfort and luxury of a hotel. Staying on a houseboat is a unique experience, it will allow you to see life from a different perspective: as an inhabitant of Amsterdam.

About houseboat Saturnus:
Length of the boat:31,75 meters
Width(URL HIDDEN) 5,25 meters
The boat is split up in two apartments of which one is inhabited by the owner, the other is for rent. 

Rental apartment:
Number of guests:Max. 4
Layout(URL HIDDEN) Two bedrooms, bathroom, hall, kitchen and living room.
Bedroom 1:One King-size bed
Bedroom 2:One King-size bed and one Queen-size bed.
Bathroom:Fully equipped bathroom, Whirlpool, Luxurious shower, Toilet and Sink. Hairdryer is also available.
Kitchen:        Fully equipped with a microwave/oven, Dishwasher, Sink, Refrigerator, toaster, boiler and coffee machine. Kitchen table with four chairs.
Living room:Comfortable couch and two comfortable chairs, Flat screen Television, digital international television, Music player.
Internet:        Yes, high speed wireless internet connection (120 MB/s).
Telephone:A telephone is available for local calls only. Easy to make reservations, book guided tours, taxi's etc. Incoming calls are also available.
During your stay the boat will be equipped with bed sheets, towels and cleaning materials.

Entrance:By walkway and stairs down into the ship.
Heating:        The complete boat is equipped with a modern floor heating system.
Smoking:It is strictly forbidden to smoke inside the ship, outside on the deck is no problem.
Pets:       No pets are allowed on the boat.
Parking advice:We have a closed parking garage available for you. Please call or e-mail us for more information on prices. ",
4515109,Skinny Bridge Canal Corner House,52.36468519130561,4.904136309641358,285,2,2,4,Entire home/apt,Apartment,13,4.5,3430410,35,25,Weesperbuurt en Plantage,Amsterdam,Please take into considerations that we have neighbours. Smoking inside is not allowed. It is possible to bring pets.,"Luxurious apartment on triple AAA location: Directly in front of Skinny Bridge over Amstel river. For 2 to 4 adults or families.

Split on 3 floors: Souterain (bedroom/bathroom, ground floor (kitchen/living) and first floor (bedroom/2nd bathroom)","Luxurious apartment on triple AAA location: Directly in front of Skinny Bridge over Amstel river. For 2 to 4 adults or families.

Split on 3 floors: Souterain (bedroom/bathroom, ground floor (kitchen/living) and first floor (bedroom/2nd bathroom)

Welcome to our luxurious, two bedroom Skinny Bridge canal house apartment Amsterdam
A luxurious, authentic canal house apartment for 2, families, or 4. 

Centrally located with amazing views over Skinny Bridge and Amstel river. Best spot in town!

The apartment is a 130m2, very light (corner), 3 floor apartment with 2 bedrooms and 2 bathrooms. It is renovated up to modern standards.

Ground Floor
The entrance of the apartment at street level and leads you straight into the bright, charming dining area with an amazing view over Skinny Bridge. The fully equipped open kitchen with a high bench and barstools is also located on this floor. It is a delight to make a meal in this kitchen. When you wake up in the morning you can make a strong cup of coffee, open the windows or sit in front of the house right on street level. 

Soutterain
The open stairs in the centre of the apartment lead down to the master bedroom with a double bed and ensuite bathroom. The luxurous, nicely designed bathroom features a bath, separate shower, double sink and toilet.

First floor
Living with 2nd TV, bathroom with shower and toilet and a bedroom with full-size bed and great view over Amstel river.

When the sun is out, do like the Amsterdam people do: simply put a few chairs in front of the house and enjoy your wine or coffee in the sun. (In Summer the front of the house is bathing in sun until 21:30!) 

You have access to the complete house. If you come with 2 couples, both couples can have a private floor (bathroom/bedroom) and only share kitchen/living room on the ground floor. Please note: When you rent with 2 and want to use 2 bed- and bathroom we calculate 3 persons.

We live across the street, so we are available anytime!

Location

Your apartment is located on the banks of the Amstel River. This river runs through the city of Amsterdam and the Amstel River has the same feeling for Amsterdam like the Seine has for Paris. The banks of the Amstel provide a great place for a walk or to get a cold Amstel beer at the cozy bar next door. The Hermitage, The Stopera city hall and opera house and Carre Theatre are all located on the banks of the river.

It will only take you a 3 minute walk to visit the Hermitage. The Hermitage Amsterdam is managed by the Dutch Stichting Hermitage aan de Amstel and shows art from the collection of the State Hermitage Museum in St Petersburg.  

Located next to The Hermitage is the Opera (Stopera) House. This is a building complex, housing both the City Hall and the Muziektheater, the principal opera house of Amsterdam and is the home of the National Dutch Opera, Ballet and Symphony. 

Next to the Stopera is the Jewish Resistance monument. This monument is dedicated to the Jewish victims during the Second World War. On the corner at the Stopera you will find the metro stop ‘Waterlooplein’, which will take you to Central Station in 2 stops /5 minutes

If you step out of the apartment to the right, you arrive at the beautiful Carre theatre in just 500 meters.

In front of your doorstep, the well-known Magere Brug (skinny bridge)  crosses the Amstel River and you enter the Kerkstraat and 500 meters further you arrive at Utrechtse Straat ((URL HIDDEN) This is where locals hang out: Nice boutique style shops, have a breakfast, lunch or dinner or just a drink in the evening in one of many nice bars and restaurants...

From the house, you can actually see the towers of RijksMuseum, at 2km’s.

Visit the Dam, at 2,5km’s, the heart of Amsterdam: This large square used to be the place for the hippies in the sixties and seventies. Around this square you can spot the Royal Palace. You will also enjoy the begging pigeons which use this square as their basis to get food.

And if you get lost? just ask anyone in Amsterdam for the Skinny Bridge...they know..

The distance from the apartment to several highlights:
* Jewish museum 300 m
* Hermitage: 300 m
* Carre Theatre 300 m
* Waterlooplein / Stopera: 400 m
* Artis Zoo: 1,5 km
* Rijksmuseum 2 km
* Dam square 2,5 km

Metro station Waterlooplein (only 2 stops from Central Station and a direct stop from Park&Ride) is at 5 minutes walk. You also can find Tram lines nearby.

Skinny Bridge

One of Amsterdam’s many bridges is the beautiful Magere Brug (Skinny Bridge). This wooden drawbridge was once so narrow that it was hard for two pedestrians to pass each other. To cope with increasing traffic on the Amstel, a wider bridge replaced the narrow original in 1871.
Skinny sisters 
There is a local legend that the bridge was named after the “magere zussen” (skinny sisters). These two well-off sisters lived on opposite sides of the river. They are said to have had the wooden bridge built to make it easier to visit one another. 

Romantic bridge 
In the evenings, the charming Magere Brug is very popular with couples and photographers. Thousands of lights romantically illuminate it at night, making the Magere Brug one of the most beautiful bridges in Amsterdam.","Welcome to our luxurious, two bedroom Skinny Bridge canal house apartment Amsterdam
A luxurious, authentic canal house apartment for 2, families, or 4. 

Centrally located with amazing views over Skinny Bridge and Amstel river. Best spot in town!

The apartment is a 130m2, very light (corner), 3 floor apartment with 2 bedrooms and 2 bathrooms. It is renovated up to modern standards.

Ground Floor
The entrance of the apartment at street level and leads you straight into the bright, charming dining area with an amazing view over Skinny Bridge. The fully equipped open kitchen with a high bench and barstools is also located on this floor. It is a delight to make a meal in this kitchen. When you wake up in the morning you can make a strong cup of coffee, open the windows or sit in front of the house right on street level. 

Soutterain
The open stairs in the centre of the apartment lead down to the master bedroom with a double bed and ensuite bathroom. The luxurous, nicely designed bathroom features a bath, separate shower, double sink and toilet.

First floor
Living with 2nd TV, bathroom with shower and toilet and a bedroom with full-size bed and great view over Amstel river.

When the sun is out, do like the Amsterdam people do: simply put a few chairs in front of the house and enjoy your wine or coffee in the sun. (In Summer the front of the house is bathing in sun until 21:30!) ",Metro station Waterlooplein (only 2 stops from Central Station and a direct stop from Park&Ride) is at 5 minutes walk. You also can find Tram lines nearby.
4610966,"Houseboat, very center of Amsterdam",52.37016179884682,4.900137579890765,275,2,2,4,Entire home/apt,Boat,0,,21453001,0,33,Nieuwmarkt en Lastage,Amsterdam,,"New in Amsterdam! A very special place to stay.

The old sailing boat ""Hercules Seghers"" is moored on the corner of two canals: the picturesque and much photographed Raamgracht and Groenburgwal, in the very heart of the city, yet very quiet.","New in Amsterdam! A very special place to stay.

The old sailing boat ""Hercules Seghers"" is moored on the corner of two canals: the picturesque and much photographed Raamgracht and Groenburgwal, in the very heart of the city, yet very quiet.

One of the biggest houseboats in the center of Amsterdam. Just totally renovated. Isolated and central heated. 
Moored within the inner circle of Amsterdam within walking distance.
On internet you find more information about Houseboat Hercules Seghers in the Raamgracht in Amsterdam.

Guest have full privacy and can ask for support if wanted or needed.

Houseboat Herules Seghers is moored in the very very center of Amsterdam. Main sites within 5 minutes walk.

1 minute walk to the metro station. Every 3 minutes a metro connection to central station (1 minute ride)","One of the biggest houseboats in the center of Amsterdam. Just totally renovated. Isolated and central heated. 
Moored within the inner circle of Amsterdam within walking distance.
On internet you find more information about Houseboat Hercules Seghers in the Raamgracht in Amsterdam.",1 minute walk to the metro station. Every 3 minutes a metro connection to central station (1 minute ride)
4634338,Luxurious Apartment near Dam Square,52.37131182632215,4.899930663271595,159,1,1,2,Entire home/apt,Apartment,6,4.5,1266717,2005,20,Nieuwmarkt en Lastage,Amsterdam,"We expect you to treat the apartment as if it were your own. That includes being respectful to the neighbors, no smoking, no drugs and no parties.","Wonderful apartment in the heart of Amsterdam! Visit all touristic hotspots by foot and enjoy everything that Amsterdam has to offer. A perfect stay for expats, professionals and couples!","Wonderful apartment in the heart of Amsterdam! Visit all touristic hotspots by foot and enjoy everything that Amsterdam has to offer. A perfect stay for expats, professionals and couples!

A modern 80 m2 one-bedroom apartment with all comforts. Nice and bright living room, dining area with fully equipped kitchen, bathroom with shower and large bath, bedroom om the quiet rear end and a balcony with a lounge corner.

This is a super comfortable and quiet house even though it's lies the middle of Amsterdam.

Guests have access to the entire apartment and do not share with the owner. Guests can use all appliances and cupboards.

Guests will get a personal check-in explaining details of the apartment and the surrounding area.

The location is literally 500 meters from Dam Square, the heart of Amsterdam's city center. From here everything is on walking distance. You can walk to the Anne Frank House, Nieuwmarkt, Nine Street boutique shops in Jordaan, Central Station, the Waterloo square, Rembrandt square and so on.

There are many public transport options including bus and tram, especially from Dam Square and Central Station. There are also bicycle hire shops very nearby.

The guitars and the keyboard are not present during your stay.","A modern 80 m2 one-bedroom apartment with all comforts. Nice and bright living room, dining area with fully equipped kitchen, bathroom with shower and large bath, bedroom om the quiet rear end and a balcony with a lounge corner.

This is a super comfortable and quiet house even though it's lies the middle of Amsterdam.","There are many public transport options including bus and tram, especially from Dam Square and Central Station. There are also bicycle hire shops very nearby."
4636051,Nice room for 1 -  2 near the city with  a garden,52.35708912025238,4.907156302401975,85,1,2,2,Private room,Bed & Breakfast,18,4.5,16274382,79,14,Oosterparkbuurt,Amsterdam,"Its a quiet neighbourhood so better no loud music or noise in the evenings please.
No smoking in the living room or lighting candles. If you want to smoke there is a small garden. 
Please just treat the apartment as your own.",This beautiful room with 2 separate beds  is carefully is at the border of the city center . There is a car-free square in front of the house where you can sit and relax and enjoy the sun with nice architecture. Its located at the ground floor with a small private garden only for you where you can smoke or play chess/relax.  This room is actually made for 2 people 2 beds then is more comfortable but there is always that 3rd person we want to drag along :-).,"This beautiful room with 2 separate beds  is carefully is at the border of the city center . There is a car-free square in front of the house where you can sit and relax and enjoy the sun with nice architecture. Its located at the ground floor with a small private garden only for you where you can smoke or play chess/relax.  This room is actually made for 2 people 2 beds then is more comfortable but there is always that 3rd person we want to drag along :-).

Located in a calm neighbourhood is perfect to enjoy Amsterdam and have your own space without the noise from the city center.
The room is at the amstel canal where you can also swim if is nice weather!! 
The  room is for  1 to 2  people  (2 separate singel beds) but because there is always that 3rd person we want to drag along :-)... the 3rd person will sleep in an airmatres in the same room. I should say will be a bit too full when the matres is put on the floor but should be fine. You will share the bathroom and toilet with me (i'm hardly there anyway). In the fridge there will be breakfast  (eggs, cheese, ham, salami)  also fruits, bread, coffee and tea .  If you need I can make breakfast if not you can also make it for yourself what you like,
 You can use all the facilities of the house. Kitchen  for breakfast, living room, toilet and bathroom. 
The apartment is equipped with the following: 
-A beautiful luxury kitchen (only for breakfast)
- sitting room/tv
-Wi-Fi  
-Dishwasher 
- Washing machine/ drier machine 
-shower 
- Heating 
- Big car free square in front of the apartment where u can sit and relax
- A small garden where you can relax or smoke
I would be happy helping you out where to go based on your personal interest, or any information about concerts, theater or give you other suggestions which make your stay more convenient if needed
Its near the Amstel and the neighborhood is the skinny Bridge, Hermitage museum, Albert cuyp market and Utrechtsestraat with lots of nice boutiques, discos, bars and cozy restaurants. Its near the center!
The city center is 10 mins by bike or 5 minutes with public transport. The tram will drop you off at Museum Square in front of the Concert Hall, Stedelijk Museum, Vincent Van Gogh Museum and Rijksmuseum, leidsplein, rembrandtplein etc. You can also do the dutch style - rent a bike or even walk
The key to the apartment will be personally delivered upon arrival. 
In case of any questions do not hesitate to contact me. 
There is  a place near my apartment where you can park for free and is near the metro station. I live very close to the metro station 5 minutes walk.

The apartment is equipped with the following: 
-A beautiful luxury kitchen 
- sitting room/tv
-Wi-Fi although the network can 
-Dishwasher 
- Washing machine/ drier machine 
-shower 
- Heating 
- Big car free square in front of the apartment where u can sit and relax 
- small private garden where you   can smoke  or relax.

I would be happy helping you out where to go based on your personal interest, or any information about concerts, theater or give you other suggestions which make your stay more convenient if needed

Its near the Amstel and the neighborhood is the skinny Bridge, Hermitage museum, Oostpark, Albert cuyp market and Utrechtsestraat with lots of nice boutiques, discos, bars and cozy restaurants. Its near the center!

With public means its 20 minutes from the airport. Ones you reacht the central station you can pick any metro. After 5 minutes you get out the metro. The appartment is 5 minutes walking distance. I live near near the metro/tram. You can rent a bike or just walk to the city center.

The key to the apartment will be personally delivered upon arrival. 
In case of any questions do not hesitate to contact me. 
You can check in from 10am onwards and check out aytime you want.
There are places near the apartment where you can park for free and they are near the metro station. I live very close to the metro station 5 minutes walk.","Located in a calm neighbourhood is perfect to enjoy Amsterdam and have your own space without the noise from the city center.
The room is at the amstel canal where you can also swim if is nice weather!! 
The  room is for  1 to 2  people  (2 separate singel beds) but because there is always that 3rd person we want to drag along :-)... the 3rd person will sleep in an airmatres in the same room. I should say will be a bit too full when the matres is put on the floor but should be fine. You will share the bathroom and toilet with me (i'm hardly there anyway). In the fridge there will be breakfast  (eggs, cheese, ham, salami)  also fruits, bread, coffee and tea .  If you need I can make breakfast if not you can also make it for yourself what you like,
 You can use all the facilities of the house. Kitchen  for breakfast, living room, toilet and bathroom. 
The apartment is equipped with the following: 
-A beautiful luxury kitchen (only for breakfast)
- sitting room/tv
-Wi-Fi  
-Dishwasher 
- Washing machine/ drier machine 
-shower 
- Heating 
- Big car free square in front of the apartment where u can sit and relax
- A small garden where you can relax or smoke
I would be happy helping you out where to go based on your personal interest, or any information about concerts, theater or give you other suggestions which make your stay more convenient if needed
Its near the Amstel and the neighborhood is the skinny Bridge, Hermitage museum, Albert cuyp market and Utrechtsestraat with lots of nice boutiques, discos, bars and cozy restaurants. Its near the center!
The city center is 10 mins by bike or 5 minutes with public transport. The tram will drop you off at Museum Square in front of the Concert Hall, Stedelijk Museum, Vincent Van Gogh Museum and Rijksmuseum, leidsplein, rembrandtplein etc. You can also do the dutch style - rent a bike or even walk
The key to the apartment will be personally delivered upon arrival. 
In case of any questions do not hesitate to contact me. 
There is  a place near my apartment where you can park for free and is near the metro station. I live very close to the metro station 5 minutes walk.",With public means its 20 minutes from the airport. Ones you reacht the central station you can pick any metro. After 5 minutes you get out the metro. The appartment is 5 minutes walking distance. I live near near the metro/tram. You can rent a bike or just walk to the city center.
